id_director,"name","bio_es","bio_en",published,"filepic1","created_ts","updated_ts"
563,"Christelle  Lheureux","Directora francesa nacida en 1972. Estudió arte en la Universidad París VIII. Realizó los cortos Ghost of Asia (2005; codirigido con Apichatpong Weerasethakul) y Water Buffalo (2005) exhibidos en el Bafici `10, año en que fue Jurado de Cotometrajes del festival y los largometrajes Non ricordo it titolo (2008) y Un sourire malicieux éclaire son visage (2009), ambos exhibidos en el Bafici ‘10.
","French director born in 1972. She studied Art at Paris VIII. She directed the shorts Ghost of Asia (2005; co-directed with Apichatpong Weerasethakul) and Water Buffalo (2005), as well as the full-length features Non ricordo il titolo (2008) and Un sourire malicieux éclaire son visage (2009), both screened at Bafici ‘10.",1,"christelle_lheureux_1.jpg","2012-03-13 15:39:59","2012-03-19 14:55:34"
564,"Keita  Kurosaka","Nacido en Japón en 1956, es profesor del Departamento de Artes y Ciencias de la Imagen en la Universidad de Arte Musashino de Tokio. Además de videoclips, instalaciones e historietas, ha realizado films como Worm Story (1989), Personal City (1990) y Flying Daddy (1997).","Born in Japan in 1956, he’s a profesor at the Departament of Image Arts and Sciences of the Musashino Art University of Tokyo. Apart from music videos, installations, and comic books, he directed films like Worm Story (1989), Personal City (1990) and Flying Daddy (1997).",1,"keita_kurosaka_1.jpg","2012-03-13 15:40:34","2012-03-13 15:40:34"
565,"Florian Schneider","Nació en Wolfhagen, Alemania, en 1983. Estudió comunicación en la Escuela de Bellas Artes de Kassel. Dirigió los cortometrajes Swimming (2006), Fakebook.de (2007), The Final Curtain (2009) y Bobby (2010), entre otros. Pushed es su primer largometraje. 
","He was born in Wolfhagen, Germany, in 1983. He studied Communication at the Kassel Fine Arts School. He directed the shorts Swimming (2006), Fakebook.de (2007), The Final Curtain (2009) and Bobby (2010), among others. Pushed is his first feature film.",1,"florian_schneider_1.jpg","2012-03-13 15:40:55","2012-03-13 15:40:55"
566,"Katsuya  Tomita","Nació en Kofu, Japón, en 1972. Al terminar la secundaria se mudó a Tokio donde realizó su primer largometraje en 8mm, Above the Cloud (2003). Este le garantizó una beca para la Escuela de Cine de Tokio donde realizó su segundo film, Off Highway 20 (2007).
","He was born in Kofu, Japan, in 1972. After graduation from high school he moved to Tokyo where he made his first 8mm film, Above the Cloud (2003). The feature won him a scholarship for the Tokyo Film School where he made his second film Off Highway 20 (2007).",1,"katsuya_tomita_1.jpg","2012-03-13 15:41:23","2012-03-13 15:41:23"
567,"Maite Alberdi","Nacida en 1983, es licenciada en Comunicación Social, Estética y Dirección Audiovisual de la Universidad Católica de Chile. Dirigió el microdocumental Carrete Down (2004) y el documental Los trapecistas (2005). Ejerce la crítica en el sitio web La Fuga, es docente y coautora del libro Teorías del cine documental en Chile: 1957-1973, y coguionista y codirectora de la obra teatral Living.
","Born in 1983, she majored in Social Communication, Aesthetics and Audiovisual Direction at the Catholic University in Chile. She directed the micro-doc Carrete Down (2004) and the documentary Los trapecistas (2005). She writes film reviews for the website La Fuga, and is also a teacher, co-author of the book Teorías del cine documental en Chile: 1957-1973, and co-director and writer of the stage play Living.",1,"maite_alberdi_1.jpg","2012-03-13 15:41:42","2012-03-19 13:43:31"
568,"Matías  Meyer","Nació en Perpignan, Francia, en 1979, y estudió en el Centro de Capacitación Cinematográfica de México. Dirigió los cortos Verde (2004) y El pasajero (2006), el mediometraje Moros y cristianos (2007) y los largos Wadley (Bafici ‘08) y El calambre (Bafici ‘10).","He was born in Perpignan, France, in 1979, and studied at the Film Training Center in Mexico. He directed the shorts Verde (2004) and El pasajero (2006), the medium-length film Moros y cristianos (2007), and the features Wadley (Bafici ‘08) and The Cramp (Bafici ‘10).",1,"matias_meyer_1.jpg","2012-03-13 15:42:00","2012-03-13 15:42:00"
569,"Kim Kyung-Mook ","Nacido en 1985 en Pusán, Corea del Sur, abandonó la escuela a los dieciséis años para establecerse en Seúl. Su primer trabajo como director fue el corto autobiográfico Me and Doll-playing (2004), al que siguió el largometraje Faceless Things (2005). Ambos fueron exhibidos en el Bafici ‘07. Luego dirigió Sex/Less (2009). También ejerce la crítica de cine.
","Born in 1985 in Pusan, South Korea, he left school at age 16 to settle in Seoul. His first directorial work was the autobiographical short Me and Doll-playing (2004), followed by the feature film Faceless Things (2005). They were both screened at Bafici ‘07. He later directed Sex/Less (2009). He also writes film reviews.",1,"kim_kyung-mook_1.jpg","2012-03-13 15:42:20","2012-03-13 15:42:20"
570,"Gonçalo Tocha","Nació en Lisboa, Portugal, en 1979. Se licenció en Lengua y Cultura Portuguesa y debutó como director con el film Balaou (Bafici ’07). En 1999 fundó el Núcleo de Cine y Video de la Universidad de Lisboa, donde se desempeñó como programador, productor y realizador de cine y video.","He was born in Lisbon, Portugal, in 1979. He majored in Portuguese Language and Culture and debuted as director with Balaou (Bafici ‘07). In 1999 he founded the Lisbon University’s Film and Video Nod, where he worked as programmer, producer, and both film and video director.",1,"goncalo_tocha_1.jpg","2012-03-13 15:42:43","2012-03-13 15:42:43"
571,"Juan Hendel","Nacido en Marcos Paz, provincia de Buenos Aires, estudió derecho y egresó del máster en documental de creación en el Observatorio - Escuela de Cine Documental. Dirigió los cortos La mirada de Maia (2008), Moraga (2009), Sublime (2010), Los párpados y Todo el tiempo del mundo (ambos de 2011). Actualmente desarrolla su próximo proyecto, Bruma.
","Born in Marcos Paz, in the Buenos Aires province, he studied Law and has a Masters in Creative Documentary from Observatorio - Escuela de Cine Documental. He directed the short films La mirada de Maia (2008), Moraga (2009), Sublime (2010), Los párpados and Todo el tiempo del mundo (both in 2011). He’s currently developing his next project, Bruma.",1,"juan_hendel_1.jpg","2012-03-13 15:43:20","2012-03-13 15:43:20"
572,"Andrey  Gryazev","Nació en Moscú, Rusia, 1982. Se graduó en la Universidad Estatal Rusa de Cultura Física como director de teatro, estudió guión, montaje y dirección, y también fue patinador sobre hielo profesional. Dirigió los documentales Sanya and Sparrow (2009) y Miner’s Day (2010).","He was born in Moscow, Russia, in 1982. A major in Theater Direction at the Russian State University of Phisycal Culture, he studied scriptwriting, editing and filmmaking and was a professional ice skater. He directed the documentaries Sanya and Sparrow (2009) and Miner’s Day (2010).",1,"andrey_gryazev_1.jpg","2012-03-13 15:43:34","2012-03-13 15:43:34"
573,"Bill Morrison","Nació en Chicago, EEUU, en 1965 y se graduó en la Escuela de Arte Cooper Union. Además de numerosas instalaciones y “ambientes multimediáticos”, realizó cortos como Footprints (1992), Ghost Trip (2001), The Mesmerist (2003), Dystopia (2008) y The Miners’ Hymns (2010), y los largometrajes Decasia (2002) y Spark of Being (2010).
","He was born in Chicago, US, in 1965, and graduated from the Cooper Union Art School. Apart from many installations and “multimedia environments”, he directed shorts like Footprints (1992), Ghost Trip (2001), The Mesmerist (2003), Dystopia (2008) and The Miners’ Hymns (2010), and the feature films Decasia (2002) and Spark of Being (2010).",1,"bill_morrison_1.jpg","2012-03-13 15:43:49","2012-03-13 15:43:49"
574,"Wolfgang  Lehmann","Nació en Friburgo de Brisgovia, Alemania, en 1967. Desde 1994 ha dirigido numerosos cortos, como Image of Myself - Act, Study N°2 (2003), Route to Cape Town (2005), Play y Birds by the Sea (ambos de 2008), y el largometraje Fontaine de Vaucluse (2001). En el 2006 se estableció en Estocolmo, Suecia.
","He was born in Friburg in Breisgau, Germany, in 1967. Since 1994 he has directed many short films, such as Image of Myself - Act, Study N°2 (2003), Route to Cape Town (2005), Play and Birds by the Sea (both in 2008), and the feature film Fontaine de Vaucluse (2001). In 2006 he settled in Stockholm, Sweden.",1,"wolfgang_lehmann_1.jpg","2012-03-13 15:44:26","2012-03-13 15:44:26"
575,"Marcelo Castillo","Nacido en Quito, Ecuador, en 1982, ha trabajado durante una década en la realización independiente de videos y como fotógrafo. Sus cortometrajes incluyen, entre otros, Mi pana (2002), Hora pico (2004), Rutina (2006), Metamorfosis (2007) y Aico (2011). Además, ha realizado diversos trabajos en el área social y comunitaria.
","Born in Quito, Ecuador, in 1982, he has worked in independent video direction and as a photographer for a decade. His short films include Mi pana (2002), Hora pico (2004), Rutina (2006), Metamorfosis (2007) and Aico (2011). He also worked in social and community ventures.",1,"marcelo_castillo_1.jpg","2012-03-13 15:44:28","2012-03-13 15:44:28"
576,"Paz Encina ","Nacida en 1971 en Asunción del Paraguay, se graduó en la Universidad del Cine de Buenos Aires. Dirigió los cortometrajes La siesta (1997), Los encantos de Jazmín (1998), Hamaca paraguaya y Supe que estabas triste (ambos de 2000), además del largo Hamaca paraguaya (2006), ganador del premio Fipresci en la sección Un Certain Regard de Cannes.","Born in 1971 in Asunción del Paraguay, she graduated from Universidad del Cine in Buenos Aires. She directed the short films La siesta (1997), Los encantos de Jazmín (1998), Hamaca paraguaya and Supe que estabas triste (both in 2000), as well as the feature film Paraguayan Hammock (2006), winner of the Fipresci award in Cannes’ Un Certain Regard. ",1,"paz_encina_1.jpg","2012-03-13 15:45:12","2012-03-13 15:45:12"
577,"Ruben Östlund","Nació en Suecia en 1974. Realizó la serie de films Free Radicals (1995-1998) antes de estudiar en la escuela de cine y fotografía de Göteborg. Dirigió, además, los cortos Family Again (2002) y Autobiographical Scene Number 6882 (2005) y los largometrajes The Guitar Mongoloid (2004) e Involuntary (2008).","He was born in Sweden in 1974. He directed the film series Free Radicals (1995-1998) and later studied at the Göteborg School of Film and Photography. He also directed the shorts Family Again (2002) and Autobiographical Scene Number 6882 (2005) and the full-length films The Guitar Mongoloid (2004) and Involuntary (2008). ",1,"ruben_ostlund_1.jpg","2012-03-13 15:45:19","2012-03-13 15:45:19"
578,"Kongdej Jaturanrasmee","Nació en Tailandia en 1972.  Estudió en el departamento de cine del Instituto King Mongkut de tecnología y su primer largometraje, Sayew (2003), fue premiado en el Festival de Seattle. Además, escribió guiones para films como Thai Dragon (Prachya Pinkaew; 2005), entre otros, y realizó Cherm (2005) y Sawasdee Bangkok (2009).","He was born in Thailand in 1972. He studied at the Film Department of the King Mongkut Institute of Technology, and his first film Sayew (2003), was awarded at the Seattle Film festival. He also wrote scripts for films like Thai Dragon (Prachya Pinkaew; 2005), among others, and directed Cherm (2005) and Sawasdee Bangkok (2009).
",1,"kongdej_jaturanrasmee_1.jpg","2012-03-13 15:46:00","2012-03-13 15:46:00"
579,"María  Verónica  Ramírez","Artista plástica, estudió bellas artes, fotografía, restauración y animación. Trabaja en publicidad, cine y TV. En 1990 creó junto a Caloi el ciclo de TV Caloi en su Tinta. Desde 1995 dirige la compañía CT Producciones, además de organizar exhibiciones de arte, conferencias y ciclos de cine.","An artist, she studied Fine Arts, Photography, Art Restoration and Animation. She works in advertising, film, and TV. Together with Caloi, in 1990 he created the TV show Caloi en su Tinta. Since 1995 she is the head of CT Producciones, and also organizes art exhibits, conferences, and film programs.",1,"maria_veronica_ramirez_1.jpg","2012-03-13 15:49:23","2012-03-13 15:49:23"
580,"Guillermo  Pfening","Nació en Marcos Juárez, provincia de Córdoba, en 1978. Egresó de la Escuela de Actuación de Raúl Serrano y luego estudió con Guillermo Angelleli, Javier Daulte y Emilo Gracia Whebi. Filmó con Pablo Trapero, Ezequiel Acuña, Eliseo Subiela y Julia Solomonoff, entre otros. Actuó en televisión y teatro, y dirigió los cortometrajes Caíto (2003; premio George Méliès 2004) y Transitoriedad (2005).","He was born in Marcos Juárez, in the province of Córdoba, in 1978. He graduated from the Raúl Serrano’s School of Dramatic Art and later studied with Guillermo Angelleli, Javier Daulte and Emilo Gracia Whebi. He shot with Pablo Trapero, Ezequiel Acuña, Eliseo Subiela and Julia Solomonoff, among others. He has acted in TV, and theater, and directed the shorts Caíto (2003; George Méliès award 2004) and Transitoriedad (2005).",1,"guillermo_pfening_1.jpg","2012-03-13 15:50:00","2012-03-13 15:50:00"
581,"Celina  Murga","Nacida en Paraná, provincia de Entre Ríos, en 1973, estudió fotografía y luego dirección en la Universidad del Cine. Ha dirigido cortos como Frío afuera (1996), y los largometrajes Ana y los otros (Premio Especial del Jurado en Bafici ‘03) y Una semana solos (Mención Especial en Bafici ‘08).","Born in 1973 in Paraná, in the province of Entre Ríos, she studied Photography and later Filmmaking at Universidad del Cine. She directed shorts, such as Frío afuera (1996), and the feature films Ana and the Others (Special Jury Prize at Bafici ‘03) and A Week Alone (Special Mention in Bafici ‘08).",1,"celina_murga_1.jpg","2012-03-13 15:50:41","2012-03-13 15:50:41"
